Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
363	10:34:33	10:34:33	10:34:33	10:34:33	10:35:05	10:35:05			10:35:05	10:35:05	10:35:09	10:35:09	10:35:09	10:35:09	10:35:09	10:35:09			10:35:09	10:35:09		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
364	10:35:10	10:35:10	10:35:10	10:35:10	10:35:41	10:35:41			10:35:41	10:35:41	10:35:45	10:35:45	10:35:45	10:35:45	10:35:45	10:35:45			10:35:46	10:35:46		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
365	10:35:46	10:35:46	10:35:46	10:35:46	10:36:18	10:36:18			10:36:18	10:36:18	10:36:27	10:36:27	10:36:27	10:36:27	10:36:27	10:36:27			10:36:28	10:36:28		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
366	10:36:28	10:36:28	10:36:28	10:36:28	10:36:59	10:36:59			10:36:59	10:36:59	10:37:03	10:37:03	10:37:03	10:37:03	10:37:03	10:37:03			10:37:04	10:37:04		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
367	10:37:04	10:37:04	10:37:04	10:37:04	10:37:35	10:37:35			10:37:35	10:37:35	10:37:40	10:37:40	10:37:40	10:37:40	10:37:40	10:37:40			10:37:40	10:37:40		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
368	10:37:41	10:37:41	10:37:41	10:37:41	10:38:12	10:38:12			10:38:12	10:38:12	10:38:16	10:38:16	10:38:16	10:38:16	10:38:16	10:38:16			10:38:17	10:38:17		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
369	10:38:17	10:38:17	10:38:17	10:38:17	10:38:49	10:38:49			10:38:49	10:38:49	10:38:54	10:38:54	10:38:54	10:38:54	10:38:54	10:38:54			10:38:55	10:38:55		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
370	10:38:55	10:38:55	10:38:55	10:38:55	10:39:30	10:39:30	10:39:30	10:39:32	10:39:32	10:39:32	10:39:41	10:39:41	10:39:41	10:39:41	10:39:41	10:39:41	10:39:41	10:39:41	10:39:43	10:39:43		00:00:00	00:00:34	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:48
371	10:39:44	10:39:44	10:39:44	10:39:44	10:40:16	10:40:16			10:40:16	10:40:16	10:40:20	10:40:20	10:40:20	10:40:20	10:40:20	10:40:20			10:40:21	10:40:21		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
372	10:40:21	10:40:21	10:40:21	10:40:21	10:40:52	10:40:52			10:40:52	10:40:52	10:40:56	10:40:56	10:40:56	10:40:56	10:40:56	10:40:56			10:40:57	10:40:57		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
373	10:40:57	10:40:57	10:40:57	10:40:57	10:41:29	10:41:29			10:41:29	10:41:29	10:41:33	10:41:33	10:41:33	10:41:33	10:41:33	10:41:33			10:41:34	10:41:34		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
374	10:41:34	10:41:34	10:41:34	10:41:34	10:42:05	10:42:05			10:42:05	10:42:05	10:42:10	10:42:10	10:42:10	10:42:10	10:42:10	10:42:10			10:42:10	10:42:10		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
375	10:42:11	10:42:11	10:42:11	10:42:11	10:42:43	10:42:43			10:42:43	10:42:43	10:42:52	10:42:52	10:42:52	10:42:52	10:42:52	10:42:52			10:42:53	10:42:53		00:00:00	00:00:32		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:42
376	10:42:53	10:42:53	10:42:53	10:42:53	10:43:24	10:43:24			10:43:24	10:43:24	10:43:29	10:43:29	10:43:29	10:43:29	10:43:29	10:43:29			10:43:30	10:43:30		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
377	10:43:30	10:43:30	10:43:30	10:43:30	10:44:01	10:44:01			10:44:01	10:44:01	10:44:05	10:44:05	10:44:05	10:44:05	10:44:05	10:44:05			10:44:06	10:44:06		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
378	10:44:06	10:44:06	10:44:06	10:44:06	10:44:37	10:44:37			10:44:37	10:44:37	10:44:41	10:44:41	10:44:41	10:44:41	10:44:41	10:44:41			10:44:42	10:44:42		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
379	10:44:43	10:44:43	10:44:43	10:44:43	10:45:14	10:45:14			10:45:14	10:45:14	10:45:19	10:45:19	10:45:19	10:45:19	10:45:19	10:45:19			10:45:19	10:45:19		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
380	10:45:20	10:45:20	10:45:20	10:45:20	10:45:49	10:45:49	10:45:49	10:45:52	10:45:52	10:45:52	10:46:01	10:46:01	10:46:01	10:46:01	10:46:01	10:46:01	10:46:01	10:46:01	10:46:03	10:46:03		00:00:00	00:00:29	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:43
381	10:46:04	10:46:04	10:46:04	10:46:04	10:46:34	10:46:34			10:46:34	10:46:34	10:46:39	10:46:39	10:46:39	10:46:39	10:46:39	10:46:39			10:46:39	10:46:39		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
382	10:46:39	10:46:39	10:46:39	10:46:39	10:47:12	10:47:12			10:47:12	10:47:12	10:47:16	10:47:16	10:47:16	10:47:16	10:47:16	10:47:16			10:47:16	10:47:16		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
383	10:47:17	10:47:17	10:47:17	10:47:17	10:47:45	10:47:45			10:47:45	10:47:45	10:47:50	10:47:50	10:47:50	10:47:50	10:47:50	10:47:50			10:47:50	10:47:50		00:00:00	00:00:28		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:33
384	10:47:51	10:47:51	10:47:51	10:47:51	10:48:24	10:48:24			10:48:24	10:48:24	10:48:28	10:48:28	10:48:28	10:48:28	10:48:28	10:48:28			10:48:29	10:48:29		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
385	10:48:29	10:48:29	10:48:29	10:48:29	10:49:00	10:49:00			10:49:00	10:49:00	10:49:09	10:49:09	10:49:09	10:49:09	10:49:09	10:49:09			10:49:10	10:49:10		00:00:00	00:00:30		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:40
386	10:49:10	10:49:10	10:49:10	10:49:10	10:49:42	10:49:42			10:49:42	10:49:42	10:49:47	10:49:47	10:49:47	10:49:47	10:49:47	10:49:47			10:49:47	10:49:47		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
387	10:49:48	10:49:48	10:49:48	10:49:48	10:50:18	10:50:18			10:50:18	10:50:18	10:50:22	10:50:22	10:50:22	10:50:22	10:50:22	10:50:22			10:50:23	10:50:23		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
388	10:50:23	10:50:23	10:50:23	10:50:23	10:50:54	10:50:54			10:50:54	10:50:54	10:50:58	10:50:58	10:50:58	10:50:58	10:50:58	10:50:58			10:50:59	10:50:59		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
389	10:50:59	10:50:59	10:50:59	10:50:59	10:51:30	10:51:30			10:51:30	10:51:30	10:51:34	10:51:34	10:51:34	10:51:34	10:51:34	10:51:34			10:51:35	10:51:35		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
390	10:51:35	10:51:35	10:51:35	10:51:35	10:52:07	10:52:07	10:52:07	10:52:09	10:52:09	10:52:09	10:52:18	10:52:18	10:52:18	10:52:18	10:52:18	10:52:18	10:52:18	10:52:18	10:52:21	10:52:21		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
391	10:52:21	10:52:21	10:52:21	10:52:21	10:52:53	10:52:53			10:52:53	10:52:53	10:52:58	10:52:58	10:52:58	10:52:58	10:52:58	10:52:58			10:52:58	10:52:58		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
392	10:52:59	10:52:59	10:52:59	10:52:59	10:53:30	10:53:30			10:53:30	10:53:30	10:53:35	10:53:35	10:53:35	10:53:35	10:53:35	10:53:35			10:53:35	10:53:35		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
393	10:53:36	10:53:36	10:53:36	10:53:36	10:54:07	10:54:07			10:54:07	10:54:07	10:54:11	10:54:11	10:54:11	10:54:11	10:54:11	10:54:11			10:54:11	10:54:11		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
394	10:54:12	10:54:12	10:54:12	10:54:12	10:54:44	10:54:44			10:54:44	10:54:44	10:54:49	10:54:49	10:54:49	10:54:49	10:54:49	10:54:49			10:54:49	10:54:49		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
395	10:54:50	10:54:50	10:54:50	10:54:50	10:55:20	10:55:20			10:55:20	10:55:20	10:55:29	10:55:29	10:55:29	10:55:29	10:55:29	10:55:29			10:55:30	10:55:30		00:00:00	00:00:30		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:40
396	10:55:30	10:55:30	10:55:30	10:55:30	10:56:03	10:56:03			10:56:03	10:56:03	10:56:07	10:56:07	10:56:07	10:56:07	10:56:07	10:56:07			10:56:08	10:56:08		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
397	10:56:08	10:56:08	10:56:08	10:56:08	10:56:39	10:56:39			10:56:39	10:56:39	10:56:43	10:56:43	10:56:43	10:56:43	10:56:43	10:56:43			10:56:44	10:56:44		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
398	10:56:44	10:56:44	10:56:44	10:56:44	10:57:15	10:57:15			10:57:15	10:57:15	10:57:19	10:57:19	10:57:19	10:57:19	10:57:19	10:57:19			10:57:20	10:57:20		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
399	10:57:20	10:57:20	10:57:20	10:57:20	10:57:52	10:57:52			10:57:52	10:57:52	10:57:56	10:57:56	10:57:56	10:57:56	10:57:56	10:57:56			10:57:57	10:57:57		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
400	10:57:57	10:57:57	10:57:57	10:57:57	10:58:29	10:58:29	10:58:29	10:58:32	10:58:32	10:58:32	10:58:41	10:58:41	10:58:41	10:58:41	10:58:41	10:58:41	10:58:41	10:58:41	10:58:43	10:58:43		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
