tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,data_density
114+04630,2018-05-16 15:00:00,35.05,32.00,51.00,62.22,C
114+04630,2018-05-16 16:00:00,24.93,20.00,51.00,87.46,C
114+04630,2018-05-16 17:00:00,27.47,16.00,51.00,79.37,C
114+04630,2018-05-16 18:00:00,29.59,25.00,51.00,73.69,C
114+04630,2018-05-16 19:00:00,28.47,32.00,51.00,76.58,C
114+04630,2018-05-16 20:00:00,24.57,40.00,51.00,88.74,B
114+04630,2018-05-16 21:00:00,25.01,42.00,51.00,87.17,C
114+04630,2018-05-16 22:00:00,28.08,40.00,51.00,77.66,A
114+04630,2018-05-16 23:00:00,43.18,44.00,51.00,50.49,A
114+09921,2018-05-16 00:00:00,9.65,23.00,37.00,238.53,A
114+09921,2018-05-16 01:00:00,27.00,,37.00,85.27,A
114+09921,2018-05-16 03:00:00,22.00,,37.00,104.65,A
114+09921,2018-05-16 04:00:00,22.60,12.00,37.00,101.86,A
114+09921,2018-05-16 05:00:00,23.04,13.00,37.00,99.92,A
114+09921,2018-05-16 06:00:00,21.31,15.00,37.00,108.03,B
114+09921,2018-05-16 07:00:00,13.14,9.00,37.00,175.16,C
114+09921,2018-05-16 08:00:00,11.33,11.00,37.00,203.16,C
114+09921,2018-05-16 09:00:00,12.97,11.00,37.00,177.57,C
114+09921,2018-05-16 10:00:00,11.68,12.00,37.00,197.07,C
114+09921,2018-05-16 11:00:00,12.24,13.00,37.00,188.12,C
114+09921,2018-05-16 12:00:00,15.58,10.00,37.00,147.80,C
114+09921,2018-05-16 13:00:00,11.16,11.00,37.00,206.37,C
114+09921,2018-05-16 14:00:00,8.74,12.00,37.00,263.41,C
114+09921,2018-05-16 15:00:00,8.01,10.00,37.00,287.42,B
114+09921,2018-05-16 16:00:00,8.00,11.00,37.00,287.78,A
114+09921,2018-05-16 17:00:00,9.53,9.00,37.00,241.49,B
114+09921,2018-05-16 18:00:00,10.10,11.00,37.00,228.00,C
114+09921,2018-05-16 19:00:00,19.24,13.00,37.00,119.65,B
114+09921,2018-05-16 20:00:00,15.50,14.00,37.00,148.52,B
114+09921,2018-05-16 21:00:00,13.22,15.00,37.00,174.13,B
114+09921,2018-05-16 22:00:00,15.46,12.00,37.00,148.94,B
114+09921,2018-05-16 23:00:00,22.18,9.00,37.00,103.82,A
114-11101,2018-05-16 00:00:00,9.00,9.00,24.00,97.12,A
114-11101,2018-05-16 05:00:00,9.47,7.00,24.00,92.26,A
114-11101,2018-05-16 06:00:00,27.00,7.00,24.00,32.37,A
114-11101,2018-05-16 07:00:00,7.00,10.00,24.00,124.86,A
114-11101,2018-05-16 08:00:00,5.78,9.00,24.00,151.14,A
114-11101,2018-05-16 09:00:00,7.66,7.00,24.00,114.11,A
114-11101,2018-05-16 10:00:00,12.00,8.00,24.00,72.84,A
114-11101,2018-05-16 11:00:00,9.00,8.00,24.00,97.12,A
114-11101,2018-05-16 13:00:00,15.48,7.00,24.00,56.45,A
114-11101,2018-05-16 14:00:00,5.00,7.00,24.00,174.81,A
114-11101,2018-05-16 15:00:00,4.00,6.00,24.00,218.51,A
114-11101,2018-05-16 16:00:00,7.00,7.00,24.00,124.86,A
114-11101,2018-05-16 17:00:00,6.86,7.00,24.00,127.46,A
114-11101,2018-05-16 20:00:00,7.89,9.00,24.00,110.71,A
114-11101,2018-05-16 21:00:00,15.35,7.00,24.00,56.92,A
114-11101,2018-05-16 22:00:00,12.00,8.00,24.00,72.84,A
114-11101,2018-05-16 23:00:00,5.83,10.00,24.00,149.83,A
114-10499,2018-05-16 08:00:00,12.00,7.00,21.00,23.03,A
114-10499,2018-05-16 09:00:00,11.00,6.00,21.00,25.12,A
114-10499,2018-05-16 15:00:00,4.00,8.00,21.00,69.08,A
114-10499,2018-05-16 18:00:00,4.00,7.00,21.00,69.08,A
114-10499,2018-05-16 20:00:00,11.00,14.00,21.00,25.12,A
114-10499,2018-05-16 22:00:00,7.00,7.00,21.00,39.48,A
114-15700,2018-05-16 00:00:00,55.00,6.00,52.00,27.17,A
114-15700,2018-05-16 04:00:00,14.57,19.00,52.00,102.57,A
114-15700,2018-05-16 05:00:00,30.00,20.00,52.00,49.81,A
114-15700,2018-05-16 06:00:00,12.54,15.00,52.00,119.17,B
114-15700,2018-05-16 07:00:00,9.11,6.00,52.00,163.99,B
114-15700,2018-05-16 08:00:00,12.10,5.00,52.00,123.54,C
114-15700,2018-05-16 09:00:00,9.85,10.00,52.00,151.77,C
114-15700,2018-05-16 10:00:00,20.56,15.00,52.00,72.69,B
114-15700,2018-05-16 11:00:00,17.92,19.00,52.00,83.38,B
114-15700,2018-05-16 12:00:00,7.88,15.00,52.00,189.74,A
114-15700,2018-05-16 13:00:00,11.92,14.00,52.00,125.38,A
114-15700,2018-05-16 14:00:00,13.66,12.00,52.00,109.43,B
114-15700,2018-05-16 15:00:00,6.40,11.00,52.00,233.58,B
114-15700,2018-05-16 16:00:00,6.49,11.00,52.00,230.39,B
114-15700,2018-05-16 17:00:00,5.87,9.00,52.00,254.66,B
114-15700,2018-05-16 18:00:00,9.04,11.00,52.00,165.35,B
114-15700,2018-05-16 19:00:00,17.00,15.00,52.00,87.91,A
114-15700,2018-05-16 20:00:00,25.60,17.00,52.00,58.38,B
114-15700,2018-05-16 21:00:00,18.82,20.00,52.00,79.39,A
114-15700,2018-05-16 22:00:00,34.00,17.00,52.00,43.95,A
114-15700,2018-05-16 23:00:00,27.30,10.00,52.00,54.74,B
114-15701,2018-05-16 00:00:00,44.87,33.00,52.00,82.48,A
114-15701,2018-05-16 01:00:00,45.30,28.00,52.00,81.70,A
114-15701,2018-05-16 03:00:00,25.00,27.00,52.00,148.05,A
114-15701,2018-05-16 04:00:00,33.25,32.00,52.00,111.33,B
114-15701,2018-05-16 05:00:00,35.13,34.00,52.00,105.36,C
114-15701,2018-05-16 06:00:00,29.54,29.00,52.00,125.28,C
114-15701,2018-05-16 07:00:00,16.91,20.00,52.00,218.83,C
114-15701,2018-05-16 08:00:00,17.73,18.00,52.00,208.70,C
114-15701,2018-05-16 09:00:00,19.65,22.00,52.00,188.37,C
114-15701,2018-05-16 10:00:00,22.10,25.00,52.00,167.50,C
114-15701,2018-05-16 11:00:00,22.51,22.00,52.00,164.44,C
114-15701,2018-05-16 12:00:00,22.93,22.00,52.00,161.44,C
114-15701,2018-05-16 13:00:00,16.76,24.00,52.00,220.83,C
114-15701,2018-05-16 14:00:00,19.53,23.00,52.00,189.52,C
114-15701,2018-05-16 15:00:00,11.32,24.00,52.00,326.97,C
114-15701,2018-05-16 16:00:00,9.62,24.00,52.00,384.65,C
114-15701,2018-05-16 17:00:00,11.32,21.00,52.00,326.84,C
114-15701,2018-05-16 18:00:00,15.52,25.00,52.00,238.51,C
114-15701,2018-05-16 19:00:00,22.65,26.00,52.00,163.44,B
114-15701,2018-05-16 20:00:00,35.51,33.00,52.00,104.24,B
114-15701,2018-05-16 21:00:00,27.91,33.00,52.00,132.61,B
114-15701,2018-05-16 22:00:00,42.00,35.00,52.00,88.12,A
114-15701,2018-05-16 23:00:00,22.05,37.00,52.00,167.87,B
114N04552,2018-05-16 05:00:00,60.65,58.00,71.00,17.61,B
114N04552,2018-05-16 06:00:00,61.49,54.00,71.00,17.36,B
114N04552,2018-05-16 07:00:00,22.13,22.00,71.00,48.25,C
114N04552,2018-05-16 08:00:00,12.22,14.00,71.00,87.38,C
114N04552,2018-05-16 09:00:00,17.23,15.00,71.00,61.98,C
114N04552,2018-05-16 10:00:00,58.51,38.00,71.00,18.25,C
114N04552,2018-05-16 11:00:00,60.27,40.00,71.00,17.72,A
114N04552,2018-05-16 12:00:00,23.80,22.00,71.00,44.87,B
114N04552,2018-05-16 13:00:00,16.55,20.00,71.00,64.52,B
114N04552,2018-05-16 14:00:00,16.29,15.00,71.00,65.56,B
114N04552,2018-05-16 15:00:00,13.09,13.00,71.00,81.55,B
114N04552,2018-05-16 16:00:00,9.63,15.00,71.00,110.83,B
114N04552,2018-05-16 17:00:00,10.00,17.00,71.00,106.77,A
114N04552,2018-05-16 18:00:00,11.76,21.00,71.00,90.83,A
114N04552,2018-05-16 19:00:00,34.96,35.00,71.00,30.54,A
114N04552,2018-05-16 20:00:00,61.99,32.00,71.00,17.22,A
114N04552,2018-05-16 21:00:00,68.00,16.00,71.00,15.70,A
114N04552,2018-05-16 23:00:00,58.00,60.00,71.00,18.41,A
114N04551,2018-05-16 00:00:00,60.85,59.00,69.00,32.50,A
114N04551,2018-05-16 01:00:00,30.00,62.00,69.00,65.92,A
114N04551,2018-05-16 02:00:00,61.11,61.00,69.00,32.36,A
114N04551,2018-05-16 04:00:00,69.00,61.00,69.00,28.66,A
114N04551,2018-05-16 05:00:00,62.01,61.00,69.00,31.89,B
114N04551,2018-05-16 06:00:00,54.16,54.00,69.00,36.51,B
114N04551,2018-05-16 07:00:00,29.66,26.00,69.00,66.67,C
114N04551,2018-05-16 08:00:00,15.70,20.00,69.00,125.98,B
114N04551,2018-05-16 09:00:00,28.35,18.00,69.00,69.76,B
114N04551,2018-05-16 10:00:00,42.52,32.00,69.00,46.50,C
114N04551,2018-05-16 11:00:00,46.44,48.00,69.00,42.58,C
114N04551,2018-05-16 12:00:00,36.42,31.00,69.00,54.30,B
114N04551,2018-05-16 13:00:00,28.76,26.00,69.00,68.75,C
114N04551,2018-05-16 14:00:00,23.43,20.00,69.00,84.40,C
114N04551,2018-05-16 15:00:00,25.87,15.00,69.00,76.43,C
114N04551,2018-05-16 16:00:00,18.66,16.00,69.00,105.96,C
114N04551,2018-05-16 17:00:00,13.12,19.00,69.00,150.66,B
114N04551,2018-05-16 18:00:00,18.01,22.00,69.00,109.82,B
114N04551,2018-05-16 19:00:00,27.70,37.00,69.00,71.40,B
114N04551,2018-05-16 20:00:00,61.79,39.00,69.00,32.01,B
114N04551,2018-05-16 21:00:00,53.12,18.00,69.00,37.22,A
114N04551,2018-05-16 22:00:00,62.81,15.00,69.00,31.48,A
114N04551,2018-05-16 23:00:00,58.50,33.00,69.00,33.81,A
114-10098,2018-05-16 00:00:00,13.24,,34.00,17.05,A
114-10098,2018-05-16 05:00:00,24.71,,34.00,9.14,A
114-10098,2018-05-16 07:00:00,4.80,,34.00,47.02,A
114-10098,2018-05-16 08:00:00,5.88,,34.00,38.36,A
114-10098,2018-05-16 09:00:00,8.87,,34.00,25.45,A
114-10098,2018-05-16 10:00:00,5.45,,34.00,41.38,A
114-10098,2018-05-16 11:00:00,6.46,,34.00,34.93,A
114-10098,2018-05-16 12:00:00,10.47,,34.00,21.56,A
114-10098,2018-05-16 13:00:00,8.11,,34.00,27.83,B
114-10098,2018-05-16 14:00:00,11.00,,34.00,20.52,A
114-10098,2018-05-16 15:00:00,6.62,,34.00,34.07,A
114-10098,2018-05-16 16:00:00,6.28,,34.00,35.95,A
114-10098,2018-05-16 17:00:00,8.68,,34.00,26.01,B
114-10098,2018-05-16 18:00:00,5.73,,34.00,39.41,B
114-10098,2018-05-16 19:00:00,23.63,,34.00,9.55,A
114-10098,2018-05-16 21:00:00,39.00,,34.00,5.79,A
114-10098,2018-05-16 22:00:00,32.00,,34.00,7.05,A
114N10562,2018-05-16 00:00:00,24.00,11.00,28.00,11.45,A
114N10562,2018-05-16 02:00:00,32.00,15.00,28.00,8.59,A
114N10562,2018-05-16 06:00:00,21.21,12.00,28.00,12.95,A
114N10562,2018-05-16 07:00:00,5.36,9.00,28.00,51.24,A
114N10562,2018-05-16 08:00:00,10.43,8.00,28.00,26.35,B
114N10562,2018-05-16 09:00:00,8.05,8.00,28.00,34.13,B
114N10562,2018-05-16 10:00:00,9.86,8.00,28.00,27.86,A
114N10562,2018-05-16 11:00:00,6.55,8.00,28.00,41.97,A
114N10562,2018-05-16 12:00:00,11.97,7.00,28.00,22.94,A
114N10562,2018-05-16 13:00:00,6.86,8.00,28.00,40.07,A
114N10562,2018-05-16 14:00:00,6.30,8.00,28.00,43.58,A
114N10562,2018-05-16 15:00:00,9.12,8.00,28.00,30.11,B
114N10562,2018-05-16 16:00:00,4.99,7.00,28.00,55.06,B
114N10562,2018-05-16 17:00:00,7.38,7.00,28.00,37.20,A
114N10562,2018-05-16 18:00:00,5.40,9.00,28.00,50.88,A
114N10562,2018-05-16 19:00:00,7.46,10.00,28.00,36.84,A
114N10562,2018-05-16 20:00:00,9.00,9.00,28.00,30.53,A
114N10562,2018-05-16 21:00:00,8.57,10.00,28.00,32.05,A
114N10562,2018-05-16 22:00:00,6.75,10.00,28.00,40.70,A
114N10562,2018-05-16 23:00:00,6.00,13.00,28.00,45.79,A
114+10502,2018-05-16 00:00:00,11.00,8.00,24.00,67.72,A
114+10502,2018-05-16 05:00:00,4.00,20.00,24.00,186.24,A
114+10502,2018-05-16 07:00:00,8.00,7.00,24.00,93.12,A
114+10502,2018-05-16 09:00:00,10.24,8.00,24.00,72.71,A
114+10502,2018-05-16 10:00:00,5.83,7.00,24.00,127.70,A
114+10502,2018-05-16 11:00:00,6.00,8.00,24.00,124.16,A
114+10502,2018-05-16 12:00:00,6.15,10.00,24.00,121.05,A
114+10502,2018-05-16 13:00:00,8.00,7.00,24.00,93.12,A
114+10502,2018-05-16 14:00:00,5.54,9.00,24.00,134.50,A
114+10502,2018-05-16 15:00:00,6.30,8.00,24.00,118.25,A
114+10502,2018-05-16 16:00:00,7.00,8.00,24.00,106.42,A
114+10502,2018-05-16 17:00:00,7.77,7.00,24.00,95.89,B
114+10502,2018-05-16 18:00:00,11.52,7.00,24.00,64.67,A
114+10502,2018-05-16 19:00:00,5.48,7.00,24.00,135.91,A
114+10502,2018-05-16 20:00:00,16.00,8.00,24.00,46.56,A
114+10502,2018-05-16 21:00:00,20.00,7.00,24.00,37.25,A
114+10502,2018-05-16 22:00:00,8.47,9.00,24.00,87.94,A
114N10168,2018-05-16 02:00:00,21.00,17.00,29.00,9.97,A
114N10168,2018-05-16 03:00:00,6.00,29.00,29.00,34.89,A
114N10168,2018-05-16 04:00:00,21.00,14.00,29.00,9.97,A
114N10168,2018-05-16 05:00:00,27.59,15.00,29.00,7.59,A
114N10168,2018-05-16 06:00:00,12.61,11.00,29.00,16.60,A
114N10168,2018-05-16 07:00:00,13.58,11.00,29.00,15.42,B
114N10168,2018-05-16 08:00:00,12.84,9.00,29.00,16.31,B
114N10168,2018-05-16 09:00:00,10.33,9.00,29.00,20.26,B
114N10168,2018-05-16 10:00:00,10.98,10.00,29.00,19.07,B
114N10168,2018-05-16 11:00:00,10.94,11.00,29.00,19.13,B
114N10168,2018-05-16 12:00:00,7.14,9.00,29.00,29.31,B
114N10168,2018-05-16 13:00:00,13.52,10.00,29.00,15.48,A
114N10168,2018-05-16 14:00:00,14.99,10.00,29.00,13.96,B
114N10168,2018-05-16 15:00:00,14.74,9.00,29.00,14.20,B
114N10168,2018-05-16 16:00:00,10.98,9.00,29.00,19.06,B
114N10168,2018-05-16 17:00:00,7.96,7.00,29.00,26.30,A
114N10168,2018-05-16 18:00:00,8.75,7.00,29.00,23.93,B
114N10168,2018-05-16 19:00:00,7.10,10.00,29.00,29.47,B
114N10168,2018-05-16 20:00:00,14.84,10.00,29.00,14.11,B
114N10168,2018-05-16 21:00:00,14.00,10.00,29.00,14.95,A
114N10168,2018-05-16 22:00:00,10.15,10.00,29.00,20.62,A
114N10168,2018-05-16 23:00:00,12.00,11.00,29.00,17.45,A
114+10504,2018-05-16 00:00:00,31.88,19.00,32.00,73.90,A
114+10504,2018-05-16 01:00:00,10.33,20.00,32.00,228.14,A
114+10504,2018-05-16 06:00:00,8.84,12.00,32.00,266.42,A
114+10504,2018-05-16 07:00:00,13.67,13.00,32.00,172.35,A
114+10504,2018-05-16 08:00:00,26.26,13.00,32.00,89.69,A
114+10504,2018-05-16 09:00:00,10.57,12.00,32.00,222.78,B
114+10504,2018-05-16 10:00:00,9.71,13.00,32.00,242.55,B
114+10504,2018-05-16 11:00:00,7.37,11.00,32.00,319.76,B
114+10504,2018-05-16 12:00:00,14.53,13.00,32.00,162.11,B
114+10504,2018-05-16 13:00:00,7.73,12.00,32.00,304.87,A
114+10504,2018-05-16 14:00:00,15.72,15.00,32.00,149.80,B
114+10504,2018-05-16 15:00:00,16.13,13.00,32.00,146.02,B
114+10504,2018-05-16 16:00:00,10.63,15.00,32.00,221.52,B
114+10504,2018-05-16 17:00:00,19.90,13.00,32.00,118.38,B
114+10504,2018-05-16 18:00:00,15.88,14.00,32.00,148.34,B
114+10504,2018-05-16 19:00:00,14.95,15.00,32.00,157.53,B
114+10504,2018-05-16 20:00:00,16.40,15.00,32.00,143.60,A
114+10504,2018-05-16 21:00:00,20.63,14.00,32.00,114.21,A
114+10504,2018-05-16 22:00:00,17.00,15.00,32.00,138.57,A
114+10504,2018-05-16 23:00:00,30.00,16.00,32.00,78.52,A
114-08638,2018-05-16 00:00:00,11.00,23.00,28.00,143.99,A
114-08638,2018-05-16 06:00:00,24.00,14.00,28.00,66.00,A
114-08638,2018-05-16 07:00:00,15.18,10.00,28.00,104.33,A
114-08638,2018-05-16 08:00:00,7.84,8.00,28.00,202.12,B
114-08638,2018-05-16 09:00:00,15.44,10.00,28.00,102.60,A
114-08638,2018-05-16 10:00:00,10.00,9.00,28.00,158.39,A
114-08638,2018-05-16 11:00:00,12.31,13.00,28.00,128.69,A
114-08638,2018-05-16 12:00:00,10.60,11.00,28.00,149.48,B
114-08638,2018-05-16 13:00:00,13.36,10.00,28.00,118.58,A
114-08638,2018-05-16 14:00:00,10.80,11.00,28.00,146.66,A
114-08638,2018-05-16 15:00:00,9.00,10.00,28.00,175.99,A
114-08638,2018-05-16 16:00:00,7.45,10.00,28.00,212.48,A
114-08638,2018-05-16 17:00:00,8.61,9.00,28.00,183.99,B
114-08638,2018-05-16 18:00:00,10.61,10.00,28.00,149.34,B
114-08638,2018-05-16 19:00:00,17.97,13.00,28.00,88.13,A
114-08638,2018-05-16 20:00:00,8.00,13.00,28.00,197.99,A
114-08638,2018-05-16 23:00:00,26.00,20.00,28.00,60.92,A
114-08637,2018-05-16 03:00:00,3.00,15.00,22.00,662.33,A
114-08637,2018-05-16 05:00:00,15.00,17.00,22.00,132.47,A
114-08637,2018-05-16 06:00:00,13.47,5.00,22.00,147.54,A
114-08637,2018-05-16 07:00:00,18.00,7.00,22.00,110.39,A
114-08637,2018-05-16 08:00:00,7.58,7.00,22.00,262.17,A
114-08637,2018-05-16 09:00:00,4.59,6.00,22.00,433.22,B
114-08637,2018-05-16 10:00:00,13.04,6.00,22.00,152.41,A
114-08637,2018-05-16 11:00:00,8.86,7.00,22.00,224.39,B
114-08637,2018-05-16 12:00:00,5.78,8.00,22.00,343.91,B
114-08637,2018-05-16 13:00:00,6.63,8.00,22.00,299.63,A
114-08637,2018-05-16 14:00:00,5.39,7.00,22.00,368.42,A
114-08637,2018-05-16 15:00:00,7.63,7.00,22.00,260.29,B
114-08637,2018-05-16 16:00:00,8.10,7.00,22.00,245.30,B
114-08637,2018-05-16 17:00:00,4.85,6.00,22.00,410.02,A
114-08637,2018-05-16 18:00:00,7.45,9.00,22.00,266.83,B
114-08637,2018-05-16 19:00:00,7.75,7.00,22.00,256.37,B
114-08637,2018-05-16 20:00:00,11.77,8.00,22.00,168.83,A
114-08637,2018-05-16 21:00:00,8.00,8.00,22.00,248.38,A
114-08637,2018-05-16 22:00:00,8.13,6.00,22.00,244.43,A
114P04198,2018-05-16 00:00:00,58.03,36.00,67.00,46.29,C
114P04198,2018-05-16 01:00:00,57.71,59.00,67.00,46.55,C
114P04198,2018-05-16 02:00:00,59.09,60.00,67.00,45.46,C
114P04198,2018-05-16 03:00:00,62.14,60.00,67.00,43.23,C
114P04198,2018-05-16 04:00:00,60.46,61.00,67.00,44.43,C
114P04198,2018-05-16 05:00:00,59.13,59.00,67.00,45.43,C
114P04198,2018-05-16 06:00:00,55.42,54.00,67.00,48.47,C
114P04198,2018-05-16 07:00:00,49.74,52.00,67.00,54.00,C
114P04198,2018-05-16 08:00:00,50.85,47.00,67.00,52.83,C
114P04198,2018-05-16 09:00:00,29.91,44.00,67.00,89.80,C
114P04198,2018-05-16 10:00:00,43.32,41.00,67.00,62.00,C
114P04198,2018-05-16 11:00:00,51.32,48.00,67.00,52.34,C
114P04198,2018-05-16 12:00:00,56.74,56.00,67.00,47.34,C
114P04198,2018-05-16 13:00:00,58.25,56.00,67.00,46.12,C
114P04198,2018-05-16 14:00:00,55.05,52.00,67.00,48.80,C
114P04198,2018-05-16 15:00:00,55.13,49.00,67.00,48.72,C
114P04198,2018-05-16 16:00:00,28.11,28.00,67.00,95.55,C
114P04198,2018-05-16 17:00:00,29.70,20.00,67.00,90.46,C
114P04198,2018-05-16 18:00:00,27.23,25.00,67.00,98.63,C
114P04198,2018-05-16 19:00:00,58.70,49.00,67.00,45.76,C
114P04198,2018-05-16 20:00:00,61.54,59.00,67.00,43.65,C
114P04198,2018-05-16 21:00:00,53.35,58.00,67.00,50.35,C
114P04198,2018-05-16 22:00:00,55.55,58.00,67.00,48.36,C
114P04198,2018-05-16 23:00:00,27.14,55.00,67.00,98.99,C
114-04551,2018-05-16 00:00:00,60.85,62.00,68.00,24.77,A
114-04551,2018-05-16 02:00:00,60.50,64.00,68.00,24.92,A
114-04551,2018-05-16 04:00:00,69.00,61.00,68.00,21.85,A
114-04551,2018-05-16 05:00:00,59.32,60.00,68.00,25.41,B
114-04551,2018-05-16 06:00:00,56.14,54.00,68.00,26.85,B
114-04551,2018-05-16 07:00:00,25.03,38.00,68.00,60.22,C
114-04551,2018-05-16 08:00:00,12.19,29.00,68.00,123.67,B
114-04551,2018-05-16 09:00:00,17.16,30.00,68.00,87.85,C
114-04551,2018-05-16 10:00:00,50.78,48.00,68.00,29.68,C
114-04551,2018-05-16 11:00:00,53.15,48.00,68.00,28.36,B
114-04551,2018-05-16 12:00:00,26.20,29.00,68.00,57.54,C
114-04551,2018-05-16 13:00:00,20.91,24.00,68.00,72.10,C
114-04551,2018-05-16 14:00:00,17.61,20.00,68.00,85.62,C
114-04551,2018-05-16 15:00:00,12.27,19.00,68.00,122.83,C
114-04551,2018-05-16 16:00:00,12.31,19.00,68.00,122.48,C
114-04551,2018-05-16 17:00:00,11.32,21.00,68.00,133.10,B
114-04551,2018-05-16 18:00:00,13.62,23.00,68.00,110.67,B
114-04551,2018-05-16 19:00:00,31.06,42.00,68.00,48.53,B
114-04551,2018-05-16 20:00:00,61.30,45.00,68.00,24.59,B
114-04551,2018-05-16 21:00:00,51.46,44.00,68.00,29.29,A
114-04551,2018-05-16 22:00:00,50.27,59.00,68.00,29.99,A
114-04551,2018-05-16 23:00:00,58.33,58.00,68.00,25.84,A
114-11504,2018-05-16 00:00:00,20.00,8.00,32.00,32.52,A
114-11504,2018-05-16 01:00:00,12.94,3.00,32.00,50.27,A
114-11504,2018-05-16 02:00:00,19.00,16.00,32.00,34.23,A
114-11504,2018-05-16 04:00:00,19.40,14.00,32.00,33.53,A
114-11504,2018-05-16 05:00:00,13.32,10.00,32.00,48.83,B
114-11504,2018-05-16 06:00:00,20.97,9.00,32.00,31.02,B
114-11504,2018-05-16 07:00:00,11.59,8.00,32.00,56.12,B
114-11504,2018-05-16 08:00:00,8.07,7.00,32.00,80.57,B
114-11504,2018-05-16 09:00:00,8.84,7.00,32.00,73.56,B
114-11504,2018-05-16 10:00:00,10.14,7.00,32.00,64.12,B
114-11504,2018-05-16 11:00:00,8.90,8.00,32.00,73.09,B
114-11504,2018-05-16 12:00:00,8.92,8.00,32.00,72.92,A
114-11504,2018-05-16 13:00:00,5.55,8.00,32.00,117.29,B
114-11504,2018-05-16 14:00:00,10.87,9.00,32.00,59.85,B
114-11504,2018-05-16 15:00:00,8.43,8.00,32.00,77.17,B
114-11504,2018-05-16 16:00:00,4.91,9.00,32.00,132.41,B
114-11504,2018-05-16 17:00:00,5.73,8.00,32.00,113.56,B
114-11504,2018-05-16 18:00:00,9.37,9.00,32.00,69.40,B
114-11504,2018-05-16 19:00:00,8.24,9.00,32.00,78.98,A
114-11504,2018-05-16 20:00:00,8.00,12.00,32.00,81.30,A
114-11504,2018-05-16 21:00:00,12.70,10.00,32.00,51.21,B
114-11504,2018-05-16 22:00:00,9.08,8.00,32.00,71.62,A
114-11504,2018-05-16 23:00:00,6.72,9.00,32.00,96.79,A
114-08079,2018-05-16 06:00:00,30.48,17.00,31.00,27.37,A
114-08079,2018-05-16 07:00:00,17.62,16.00,31.00,47.36,A
114-08079,2018-05-16 08:00:00,19.26,17.00,31.00,43.32,B
114-08079,2018-05-16 09:00:00,8.00,13.00,31.00,104.29,A
114-08079,2018-05-16 10:00:00,13.71,13.00,31.00,60.84,A
114-08079,2018-05-16 11:00:00,13.30,16.00,31.00,62.71,A
114-08079,2018-05-16 12:00:00,11.11,15.00,31.00,75.07,A
114-08079,2018-05-16 13:00:00,18.52,14.00,31.00,45.05,A
114-08079,2018-05-16 14:00:00,14.00,16.00,31.00,59.59,A
114-08079,2018-05-16 15:00:00,14.33,16.00,31.00,58.21,B
114-08079,2018-05-16 16:00:00,5.05,15.00,31.00,165.12,A
114-08079,2018-05-16 17:00:00,7.72,14.00,31.00,108.01,A
114-08079,2018-05-16 18:00:00,9.80,13.00,31.00,85.12,A
114-08079,2018-05-16 19:00:00,6.00,17.00,31.00,139.05,A
114-08079,2018-05-16 23:00:00,11.00,14.00,31.00,75.85,A
114-08078,2018-05-16 04:00:00,12.00,25.00,32.00,260.91,A
114-08078,2018-05-16 06:00:00,16.85,23.00,32.00,185.80,A
114-08078,2018-05-16 07:00:00,21.81,17.00,32.00,143.52,B
114-08078,2018-05-16 08:00:00,22.55,19.00,32.00,138.85,B
114-08078,2018-05-16 09:00:00,19.00,17.00,32.00,164.79,A
114-08078,2018-05-16 10:00:00,23.41,15.00,32.00,133.73,A
114-08078,2018-05-16 11:00:00,12.65,13.00,32.00,247.51,A
114-08078,2018-05-16 12:00:00,14.06,13.00,32.00,222.65,B
114-08078,2018-05-16 13:00:00,15.45,13.00,32.00,202.66,B
114-08078,2018-05-16 14:00:00,14.45,12.00,32.00,216.63,A
114-08078,2018-05-16 15:00:00,8.73,12.00,32.00,358.79,B
114-08078,2018-05-16 17:00:00,3.27,11.00,32.00,956.67,A
114-08078,2018-05-16 18:00:00,7.49,12.00,32.00,417.79,B
114-08078,2018-05-16 19:00:00,14.74,15.00,32.00,212.46,A
114-08078,2018-05-16 23:00:00,27.00,29.00,32.00,115.96,A
114-08077,2018-05-16 07:00:00,12.00,6.00,31.00,16.79,A
114-08077,2018-05-16 08:00:00,10.94,9.00,31.00,18.42,A
114-08077,2018-05-16 09:00:00,16.00,8.00,31.00,12.59,A
114-08077,2018-05-16 10:00:00,9.00,9.00,31.00,22.38,A
114-08077,2018-05-16 11:00:00,35.00,8.00,31.00,5.76,A
114-08077,2018-05-16 12:00:00,7.00,8.00,31.00,28.78,A
114-08077,2018-05-16 13:00:00,6.00,8.00,31.00,33.58,A
114-08077,2018-05-16 14:00:00,9.47,7.00,31.00,21.27,A
114-08077,2018-05-16 15:00:00,6.00,7.00,31.00,33.58,A
114-08077,2018-05-16 16:00:00,7.04,6.00,31.00,28.62,A
114-08077,2018-05-16 17:00:00,5.28,12.00,31.00,38.16,A
114-08077,2018-05-16 18:00:00,19.00,13.00,31.00,10.60,A
114-08077,2018-05-16 19:00:00,7.00,12.00,31.00,28.78,A
114-11598,2018-05-16 00:00:00,11.00,12.00,27.00,255.48,A
114-11598,2018-05-16 02:00:00,9.00,12.00,27.00,312.25,A
114-11598,2018-05-16 05:00:00,18.72,9.00,27.00,150.12,A
114-11598,2018-05-16 06:00:00,14.68,13.00,27.00,191.42,B
114-11598,2018-05-16 07:00:00,10.95,13.00,27.00,256.58,B
